locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
487,Deschambault,o3,0.023,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 46.6822, 'longitude': -71.9678}",CA,,False,,Governmental Organization,reference grade
488,Abington,o3,0.026,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 41.8402, 'longitude': -72.01}",US,,False,,Governmental Organization,reference grade
488,Abington,o3,0.025,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 41.8402, 'longitude': -72.01}",US,,False,,Governmental Organization,reference grade
488,Abington,o3,0.024,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 41.8402, 'longitude': -72.01}",US,,False,,Governmental Organization,reference grade
488,Abington,o3,0.024,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 41.8402, 'longitude': -72.01}",US,,False,,Governmental Organization,reference grade
489,Perkinstown,o3,0.038,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 45.2066, 'longitude': -90.5969}",US,,False,,Governmental Organization,reference grade
489,Perkinstown,o3,0.039,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 45.2066, 'longitude': -90.5969}",US,,False,,Governmental Organization,reference grade
489,Perkinstown,o3,0.038,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 45.2066, 'longitude': -90.5969}",US,,False,,Governmental Organization,reference grade
489,Perkinstown,o3,0.038,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 45.2066, 'longitude': -90.5969}",US,,False,,Governmental Organization,reference grade
490,Athabasca Valley,o3,0.015,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,o3,0.02,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,o3,0.017,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,o3,0.019,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,pm25,6.6,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,pm25,6.1,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,pm25,6.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
490,Athabasca Valley,pm25,6.4,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 56.7328, 'longitude': -111.39}",CA,,False,,Governmental Organization,reference grade
491,Qu�bec - Vieux-Limoi,o3,0.029,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 46.8214, 'longitude': -71.2208}",CA,,False,,Governmental Organization,reference grade
491,Qu�bec - Vieux-Limoi,o3,0.024,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 46.8214, 'longitude': -71.2208}",CA,,False,,Governmental Organization,reference grade
491,Qu�bec - Vieux-Limoi,o3,0.022,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 46.8214, 'longitude': -71.2208}",CA,,False,,Governmental Organization,reference grade
491,Qu�bec - Vieux-Limoi,o3,0.021,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 46.8214, 'longitude': -71.2208}",CA,,False,,Governmental Organization,reference grade
382,Elk Island,o3,0.017,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 53.6825, 'longitude': -112.8686}",CA,,False,,Governmental Organization,reference grade
494,Seeley Lake,pm25,11.2,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 47.17563, 'longitude': -113.476182}",US,,False,,Governmental Organization,reference grade
494,Seeley Lake,pm25,27.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 47.17563, 'longitude': -113.476182}",US,,False,,Governmental Organization,reference grade
494,Seeley Lake,pm25,20.6,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 47.17563, 'longitude': -113.476182}",US,,False,,Governmental Organization,reference grade
494,Seeley Lake,pm25,33.8,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 47.17563, 'longitude': -113.476182}",US,,False,,Governmental Organization,reference grade
362,CHICOPEE,no2,0.001,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.194401, 'longitude': -72.555603}",US,,False,,Governmental Organization,reference grade
362,CHICOPEE,no2,0.002,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.194401, 'longitude': -72.555603}",US,,False,,Governmental Organization,reference grade
496,Cold Lake South,pm25,11.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,pm25,10.2,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,pm25,9.9,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,pm25,10.5,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,o3,0.021,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,o3,0.027,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,o3,0.029,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
496,Cold Lake South,o3,0.03,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 54.4138, 'longitude': -110.2331}",CA,,False,,Governmental Organization,reference grade
362,CHICOPEE,o3,0.027,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.194401, 'longitude': -72.555603}",US,,False,,Governmental Organization,reference grade
362,CHICOPEE,o3,0.027,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.194401, 'longitude': -72.555603}",US,,False,,Governmental Organization,reference grade
498,Gatineau - Hull,o3,0.03,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 45.4369, 'longitude': -75.7261}",CA,,False,,Governmental Organization,reference grade
498,Gatineau - Hull,o3,0.031,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 45.4369, 'longitude': -75.7261}",CA,,False,,Governmental Organization,reference grade
498,Gatineau - Hull,o3,0.031,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 45.4369, 'longitude': -75.7261}",CA,,False,,Governmental Organization,reference grade
498,Gatineau - Hull,o3,0.029,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 45.4369, 'longitude': -75.7261}",CA,,False,,Governmental Organization,reference grade
500,Frenchtown,pm25,8.3,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 47.012907, 'longitude': -114.224273}",US,,False,,Governmental Organization,reference grade
500,Frenchtown,pm25,9.1,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 47.012907, 'longitude': -114.224273}",US,,False,,Governmental Organization,reference grade
500,Frenchtown,pm25,13.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 47.012907, 'longitude': -114.224273}",US,,False,,Governmental Organization,reference grade
500,Frenchtown,pm25,14.4,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 47.012907, 'longitude': -114.224273}",US,,False,,Governmental Organization,reference grade
503,Fountain Hills,o3,0.032,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 33.611, 'longitude': -111.7253}",US,,False,,Governmental Organization,reference grade
503,Fountain Hills,o3,0.032,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 33.611, 'longitude': -111.7253}",US,,False,,Governmental Organization,reference grade
503,Fountain Hills,o3,0.031,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 33.611, 'longitude': -111.7253}",US,,False,,Governmental Organization,reference grade
503,Fountain Hills,o3,0.029,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 33.611, 'longitude': -111.7253}",US,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,pm25,18.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,pm25,18.5,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,pm25,18.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,pm25,18.1,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,o3,0.001,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,o3,0.001,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,o3,0.001,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
504,Fort Saskatchewan,o3,0.001,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 53.6989, 'longitude': -113.2233}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,pm25,5.4,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,pm25,4.2,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,pm25,5.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,pm25,7.4,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,o3,0.012,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,o3,0.012,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,o3,0.012,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
505,Fort McKay,o3,0.01,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 57.1889, 'longitude': -111.6406}",CA,,False,,Governmental Organization,reference grade
506,Tingwick,o3,0.027,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 45.9075, 'longitude': -71.9492}",CA,,False,,Governmental Organization,reference grade
506,Tingwick,o3,0.026,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 45.9075, 'longitude': -71.9492}",CA,,False,,Governmental Organization,reference grade
506,Tingwick,o3,0.026,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 45.9075, 'longitude': -71.9492}",CA,,False,,Governmental Organization,reference grade
506,Tingwick,o3,0.026,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 45.9075, 'longitude': -71.9492}",CA,,False,,Governmental Organization,reference grade
507,Worcester,pm25,4.9,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 42.263901, 'longitude': -71.79470100000002}",US,,False,,Governmental Organization,reference grade
507,Worcester,pm25,4.8,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 42.263901, 'longitude': -71.79470100000002}",US,,False,,Governmental Organization,reference grade
508,Worcester,o3,0.027,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.2742, 'longitude': -71.8758}",US,,False,,Governmental Organization,reference grade
508,Worcester,o3,0.027,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.2742, 'longitude': -71.8758}",US,,False,,Governmental Organization,reference grade
507,Worcester,no2,0.007,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.263901, 'longitude': -71.79470100000002}",US,,False,,Governmental Organization,reference grade
507,Worcester,no2,0.007,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.263901, 'longitude': -71.79470100000002}",US,,False,,Governmental Organization,reference grade
507,Worcester,co,0.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.263901, 'longitude': -71.79470100000002}",US,,False,,Governmental Organization,reference grade
507,Worcester,co,0.2,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.263901, 'longitude': -71.79470100000002}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,o3,0.027,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,o3,0.026,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,o3,0.026,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,o3,0.025,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,pm25,2.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",µg/m³,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,pm25,2.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",µg/m³,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,pm25,3.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
499,W Greenwich,pm25,4.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 41.615, 'longitude': -71.7197}",US,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,pm25,3.7,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,pm25,3.3,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,pm25,3.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,pm25,3.2,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,o3,0.025,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,o3,0.026,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,o3,0.025,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
509,Fort Chipewyan,o3,0.024,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 58.7083, 'longitude': -111.1764}",CA,,False,,Governmental Organization,reference grade
510,Palo Duro,o3,0.024,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 34.8803, 'longitude': -101.6649}",US,,False,,Governmental Organization,reference grade
510,Palo Duro,o3,0.025,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 34.8803, 'longitude': -101.6649}",US,,False,,Governmental Organization,reference grade
510,Palo Duro,o3,0.029,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 34.8803, 'longitude': -101.6649}",US,,False,,Governmental Organization,reference grade
510,Palo Duro,o3,0.031,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 34.8803, 'longitude': -101.6649}",US,,False,,Governmental Organization,reference grade
280,Thirty Third,no2,0.047,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 33.461807, 'longitude': -112.128044}",US,,False,,Governmental Organization,reference grade
280,Thirty Third,no2,0.048,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 33.461807, 'longitude': -112.128044}",US,,False,,Governmental Organization,reference grade
280,Thirty Third,no2,0.052,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 33.461807, 'longitude': -112.128044}",US,,False,,Governmental Organization,reference grade
280,Thirty Third,no2,0.053,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 33.461807, 'longitude': -112.128044}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,pm25,1.4,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,pm25,6.5,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,pm25,0.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,o3,0.024,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,o3,0.026,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,o3,0.027,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
512,Sleeping Giant,o3,0.027,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 46.8505, 'longitude': -111.987164}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,o3,0.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,o3,0.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,o3,0.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,o3,0.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
410,West Phoenix,o3,0.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 33.483799, 'longitude': -112.14260099999998}",US,,False,,Governmental Organization,reference grade
410,West Phoenix,o3,0.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 33.483799, 'longitude': -112.14260099999998}",US,,False,,Governmental Organization,reference grade
410,West Phoenix,o3,0.001,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 33.483799, 'longitude': -112.14260099999998}",US,,False,,Governmental Organization,reference grade
410,West Phoenix,o3,0.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 33.483799, 'longitude': -112.14260099999998}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,pm10,106.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,pm10,145.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
514,South Phoenix,pm10,155.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 33.4033, 'longitude': -112.0731}",US,,False,,Governmental Organization,reference grade
